reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2023-10-14,01,-1,wk inc flu hosp,2023-10-07,quantile,0.01,2.73
2023-10-14,01,-1,wk inc flu hosp,2023-10-07,quantile,0.025,4.35
2023-10-14,01,-1,wk inc flu hosp,2023-10-07,quantile,0.05,5.5
2023-10-14,01,-1,wk inc flu hosp,2023-10-07,quantile,0.1,8.23
2023-10-14,01,-1,wk inc flu hosp,2023-10-07,quantile,0.15,9.921040318875487
2023-10-14,01,-1,wk inc flu hosp,2023-10-07,quantile,0.2,11
2023-10-14,01,-1,wk inc flu hosp,2023-10-07,quantile,0.25,12.5
2023-10-14,01,-1,wk inc flu hosp,2023-10-07,quantile,0.3,15
2023-10-14,01,-1,wk inc flu hosp,2023-10-07,quantile,0.35,17
2023-10-14,01,-1,wk inc flu hosp,2023-10-07,quantile,0.4,18
2023-10-14,01,-1,wk inc flu hosp,2023-10-07,quantile,0.45,20.5
2023-10-14,01,-1,wk inc flu hosp,2023-10-07,quantile,0.5,23
2023-10-14,01,-1,wk inc flu hosp,2023-10-07,quantile,0.55,25
2023-10-14,01,-1,wk inc flu hosp,2023-10-07,quantile,0.6,27
2023-10-14,01,-1,wk inc flu hosp,2023-10-07,quantile,0.65,29
2023-10-14,01,-1,wk inc flu hosp,2023-10-07,quantile,0.7,31
2023-10-14,01,-1,wk inc flu hosp,2023-10-07,quantile,0.75,34
2023-10-14,01,-1,wk inc flu hosp,2023-10-07,quantile,0.8,37
2023-10-14,01,-1,wk inc flu hosp,2023-10-07,quantile,0.85,40
2023-10-14,01,-1,wk inc flu hosp,2023-10-07,quantile,0.9,44
2023-10-14,01,-1,wk inc flu hosp,2023-10-07,quantile,0.95,49
2023-10-14,01,-1,wk inc flu hosp,2023-10-07,quantile,0.975,55
2023-10-14,01,-1,wk inc flu hosp,2023-10-07,quantile,0.99,62.5
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.01,0.33
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.025,0.387
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.05,1.4335
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.1,3.3575
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.15,5.173
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.2,7.455
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.25,10.71
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.3,13.975
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.35,16.512
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.4,19.653689686791882
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.45,22
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.5,23.5
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.55,26
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.6,28
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.65,30
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.7,32.5
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.75,35.5
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.8,38.5
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.85,42
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.9,46.5
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.95,53.5
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.975,59.5
2023-10-14,01,0,wk inc flu hosp,2023-10-14,quantile,0.99,67
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.01,0.785
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.025,0.95
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.05,2.08
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.1,4.535
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.15,6.49
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.2,8.8
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.25,10.909216171067389
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.3,12.354012162826454
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.35,13.85
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.4,17.15
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.45,20.481
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.5,22.4625
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.55,23.285
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.6,24.598
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.65,25.95
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.7,27.95
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.75,29.95
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.8,32.1
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.85,35.35
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.9,38.8
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.95,46.7
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.975,52.35
2023-10-14,01,1,wk inc flu hosp,2023-10-21,quantile,0.99,60.9
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.01,0.71
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.025,1.06
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.05,1.785
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.1,3.845
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.15,5.305
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.2,7.825
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.25,9.665866611249715
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.3,12.14583270867358
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.35,14.82718919406245
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.4,18
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.45,21.241500000000002
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.5,22.918
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.55,24.424500000000002
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.6,26.2
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.65,27.6
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.7,29.5
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.75,31.6
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.8,33.9
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.85,36.85
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.9,42.2
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.95,50.6
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.975,60.65
2023-10-14,01,2,wk inc flu hosp,2023-10-28,quantile,0.99,73.413
2023-10-14,01,3,wk inc flu hosp,2023-11-04,quantile,0.01,1.13
2023-10-14,01,3,wk inc flu hosp,2023-11-04,quantile,0.025,1.375
2023-10-14,01,3,wk inc flu hosp,2023-11-04,quantile,0.05,1.505
2023-10-14,01,3,wk inc flu hosp,2023-11-04,quantile,0.1,3.2649999999999997
2023-10-14,01,3,wk inc flu hosp,2023-11-04,quantile,0.15,5.395
2023-10-14,01,3,wk inc flu hosp,2023-11-04,quantile,0.2,8.195
2023-10-14,01,3,wk inc flu hosp,2023-11-04,quantile,0.25,10.285362318512213
2023-10-14,01,3,wk inc flu hosp,2023-11-04,quantile,0.3,12.056328796461713
2023-10-14,01,3,wk inc flu hosp,2023-11-04,quantile,0.35,14.497481433614581
2023-10-14,01,3,wk inc flu hosp,2023-11-04,quantile,0.4,16.75
2023-10-14,01,3,wk inc flu hosp,2023-11-04,quantile,0.45,19.8545
2023-10-14,01,3,wk inc flu hosp,2023-11-04,quantile,0.5,22.883499999999998
2023-10-14,01,3,wk inc flu hosp,2023-11-04,quantile,0.55,24.65
2023-10-14,01,3,wk inc flu hosp,2023-11-04,quantile,0.6,26.7
2023-10-14,01,3,wk inc flu hosp,2023-11-04,quantile,0.65,29
2023-10-14,01,3,wk inc flu hosp,2023-11-04,quantile,0.7,31.4
2023-10-14,01,3,wk inc flu hosp,2023-11-04,quantile,0.75,34.2
2023-10-14,01,3,wk inc flu hosp,2023-11-04,quantile,0.8,36.85
2023-10-14,01,3,wk inc flu hosp,2023-11-04,quantile,0.85,41
2023-10-14,01,3,wk inc flu hosp,2023-11-04,quantile,0.9,45.75
2023-10-14,01,3,wk inc flu hosp,2023-11-04,quantile,0.95,56.2
2023-10-14,01,3,wk inc flu hosp,2023-11-04,quantile,0.975,66.7
2023-10-14,01,3,wk inc flu hosp,2023-11-04,quantile,0.99,96.2825
2023-10-14,02,-1,wk inc flu hosp,2023-10-07,quantile,0.01,0.515
2023-10-14,02,-1,wk inc flu hosp,2023-10-07,quantile,0.025,1.04
2023-10-14,02,-1,wk inc flu hosp,2023-10-07,quantile,0.05,1.61
2023-10-14,02,-1,wk inc flu hosp,2023-10-07,quantile,0.1,2.35
2023-10-14,02,-1,wk inc flu hosp,2023-10-07,quantile,0.15,2.8271544434819638
2023-10-14,02,-1,wk inc flu hosp,2023-10-07,quantile,0.2,2.9315864395215634
2023-10-14,02,-1,wk inc flu hosp,2023-10-07,quantile,0.25,3.0338512249082585
2023-10-14,02,-1,wk inc flu hosp,2023-10-07,quantile,0.3,3.1197885975887543
2023-10-14,02,-1,wk inc flu hosp,2023-10-07,quantile,0.35,4
2023-10-14,02,-1,wk inc flu hosp,2023-10-07,quantile,0.4,5
2023-10-14,02,-1,wk inc flu hosp,2023-10-07,quantile,0.45,5.83
2023-10-14,02,-1,wk inc flu hosp,2023-10-07,quantile,0.5,6
2023-10-14,02,-1,wk inc flu hosp,2023-10-07,quantile,0.55,7
2023-10-14,02,-1,wk inc flu hosp,2023-10-07,quantile,0.6,8
2023-10-14,02,-1,wk inc flu hosp,2023-10-07,quantile,0.65,8.93
2023-10-14,02,-1,wk inc flu hosp,2023-10-07,quantile,0.7,9
2023-10-14,02,-1,wk inc flu hosp,2023-10-07,quantile,0.75,10
2023-10-14,02,-1,wk inc flu hosp,2023-10-07,quantile,0.8,11
2023-10-14,02,-1,wk inc flu hosp,2023-10-07,quantile,0.85,12
2023-10-14,02,-1,wk inc flu hosp,2023-10-07,quantile,0.9,13.445
2023-10-14,02,-1,wk inc flu hosp,2023-10-07,quantile,0.95,15.31
2023-10-14,02,-1,wk inc flu hosp,2023-10-07,quantile,0.975,18
2023-10-14,02,-1,wk inc flu hosp,2023-10-07,quantile,0.99,20
2023-10-14,02,0,wk inc flu hosp,2023-10-14,quantile,0.01,0
2023-10-14,02,0,wk inc flu hosp,2023-10-14,quantile,0.025,0
2023-10-14,02,0,wk inc flu hosp,2023-10-14,quantile,0.05,0.7
2023-10-14,02,0,wk inc flu hosp,2023-10-14,quantile,0.1,1.08665
2023-10-14,02,0,wk inc flu hosp,2023-10-14,quantile,0.15,1.495
2023-10-14,02,0,wk inc flu hosp,2023-10-14,quantile,0.2,1.9449999999999998
2023-10-14,02,0,wk inc flu hosp,2023-10-14,quantile,0.25,2.365
2023-10-14,02,0,wk inc flu hosp,2023-10-14,quantile,0.3,3.0149999999999997
2023-10-14,02,0,wk inc flu hosp,2023-10-14,quantile,0.35,3.71792568406026
2023-10-14,02,0,wk inc flu hosp,2023-10-14,quantile,0.4,4.196421414540061
2023-10-14,02,0,wk inc flu hosp,2023-10-14,quantile,0.45,4.616405292408819
2023-10-14,02,0,wk inc flu hosp,2023-10-14,quantile,0.5,5.232697793671666
2023-10-14,02,0,wk inc flu hosp,2023-10-14,quantile,0.55,6.18
2023-10-14,02,0,wk inc flu hosp,2023-10-14,quantile,0.6,6.915
2023-10-14,02,0,wk inc flu hosp,2023-10-14,quantile,0.65,7.7015
2023-10-14,02,0,wk inc flu hosp,2023-10-14,quantile,0.7,8.297
2023-10-14,02,0,wk inc flu hosp,2023-10-14,quantile,0.75,8.8945
2023-10-14,02,0,wk inc flu hosp,2023-10-14,quantile,0.8,9.532
2023-10-14,02,0,wk inc flu hosp,2023-10-14,quantile,0.85,10.165
2023-10-14,02,0,wk inc flu hosp,2023-10-14,quantile,0.9,12.097999999999999
2023-10-14,02,0,wk inc flu hosp,2023-10-14,quantile,0.95,16.5875
2023-10-14,02,0,wk inc flu hosp,2023-10-14,quantile,0.975,19.718
2023-10-14,02,0,wk inc flu hosp,2023-10-14,quantile,0.99,22.478
2023-10-14,02,1,wk inc flu hosp,2023-10-21,quantile,0.01,0
2023-10-14,02,1,wk inc flu hosp,2023-10-21,quantile,0.025,0
2023-10-14,02,1,wk inc flu hosp,2023-10-21,quantile,0.05,0.052000000000000005
2023-10-14,02,1,wk inc flu hosp,2023-10-21,quantile,0.1,0.20650000000000002
2023-10-14,02,1,wk inc flu hosp,2023-10-21,quantile,0.15,1
2023-10-14,02,1,wk inc flu hosp,2023-10-21,quantile,0.2,1.6600000000000001
2023-10-14,02,1,wk inc flu hosp,2023-10-21,quantile,0.25,2.0949999999999998
2023-10-14,02,1,wk inc flu hosp,2023-10-21,quantile,0.3,2.295
2023-10-14,02,1,wk inc flu hosp,2023-10-21,quantile,0.35,2.99
2023-10-14,02,1,wk inc flu hosp,2023-10-21,quantile,0.4,3.4796673861879097
2023-10-14,02,1,wk inc flu hosp,2023-10-21,quantile,0.45,3.977746172961653
2023-10-14,02,1,wk inc flu hosp,2023-10-21,quantile,0.5,4.885
2023-10-14,02,1,wk inc flu hosp,2023-10-21,quantile,0.55,5.945
2023-10-14,02,1,wk inc flu hosp,2023-10-21,quantile,0.6,6.86
2023-10-14,02,1,wk inc flu hosp,2023-10-21,quantile,0.65,8
2023-10-14,02,1,wk inc flu hosp,2023-10-21,quantile,0.7,9
2023-10-14,02,1,wk inc flu hosp,2023-10-21,quantile,0.75,10.5
2023-10-14,02,1,wk inc flu hosp,2023-10-21,quantile,0.8,11.5
2023-10-14,02,1,wk inc flu hosp,2023-10-21,quantile,0.85,13
2023-10-14,02,1,wk inc flu hosp,2023-10-21,quantile,0.9,15
2023-10-14,02,1,wk inc flu hosp,2023-10-21,quantile,0.95,18.5
2023-10-14,02,1,wk inc flu hosp,2023-10-21,quantile,0.975,21
2023-10-14,02,1,wk inc flu hosp,2023-10-21,quantile,0.99,25
2023-10-14,02,2,wk inc flu hosp,2023-10-28,quantile,0.01,0
